RegistrationNo,CompanyName,BuildingNumber,StreetName,TownName,CountrySubDivision,PostCode,Country
335800OF8VHM9SFSC421,MITTAL VESSELS PRIVATE LIMITED,"205, 97","nan, New Mandi, H. NO. 205 OLD H NO. 97, DWARKA PURI NEW MANDI",MUZAFFARNGAR,IN-UP,251001,IN
89450027LN852N4OS624,Avrio Technologies Private Limited,"10, 417, 1","nan, New Marine Lines, Marine Lines, C/o Tushar Shridharani, 10, 417 Jolly Bhavan No.1, Churchgate",Mumbai,,400020,IN
984500545AAA3764A390,PEPTECH HOTELS & RESORTS PRIVATE LIMITED,TULIP 636,"nan, New Minal Residency, Minal Residency, , JK ROAD, Govindpura",Bhopal,IN-MP,462023,IN
8945003BMTZR1SXAWM49,JAYRAM TRANSLINK PRIVATE LIMITED,"167, 168, 169, KIRAD PRIDE A SHOP NO 1","nan, New Nana Peth, Ganj Peth, 167/168/169, PALKHI CHOWK, KIRAD PRIDE A SHOP NO 1, Pune City",Pune,,411002,IN
984500944VB5D492D164,VASCONNECT TECHNOLOGIES LLP,"3, 3rd","nan, New Pandit Colony,  Floor, Gajanan Avenue, Pandit Colony",Nashik,IN-MH,422001,IN
3358008VQCQU3G6UGP12,PRISHA TUBES PRIVATE LIMITED,43,"nan, New Rajdhani Enclave, Swasthya Vihar, , EAST DELHI",DELHI,IN-DL,110092,IN
6488HFCH8159H32CR109,SRB MACHINES PRIVATE LIMITED,"203, 2, 3","nan, New Rajdhani Enclave, Swasthya Vihar, F-203, S/F Plot No. 2/3 Ashish Commercial Complex New Rajdhani Enclave Vikas Marg",New Delhi,,110092,IN
8945006GYI4SW3SGHI03,BENGAL INDUSTRIES PRIVATE LIMITED,738,"nan, New Rajinder Nagar, R-, First Floor New Rajinder Nagar",New Delhi,,110060,IN
984500FB7C75B5EC9F93,M/S NIKITA FARMS,"16, 2, 835, 24, 1","nan, New Sayeedabad Colony, New Malakpet, 16-2-835/24/A, Gurram Mohan Reddy, New Saidabad Conlony, Road No. 1",Hyderabad,IN-TS,500059,IN
335800O9LGD2GMWRSJ06,THE RHODODENDRON,"1, LANE 1 SECTOR 1","nan, New Shimla, H NO B-, NEAR MAGNUM AGENCY, SHIMLA",SHIMLA,IN-HP,171002,IN
984500Y1B60FA2BKEE64,FAM HOME,1628,"nan, New Shiv Puri, Ist FLOOR, , RAILWAY ROAD",HAPUR,IN-UP,245101,IN
6488W24A57Z6GGWG9567,SARV-UTTAM FABRICS PRIVATE LIMITED,"5173, 3rd, 13","nan, New Textile Market, Shop No. 5173, 3rd Floor, B-Wing, Lift No. 13, Raghukul Market, Anjana, Ring Road",Surat,,395002,IN
984500AU39N4F5544542,NAMAKKAL BLUE METALS,"9, 1, 2E","Karuppannan Street, New. No. 9/1, Old. No. 2E, S.P. Pudur",Namakkal,IN-TN,637001,IN
335800Z9K5WIXAM53H31,SHREE AMBICA ENTERPRISE,"11, PADMA BUNGALOWS 2","nan, Nikol, , NIKOL NARODA ROAD, OPP ARPAN BUNGLOWS",AHMEDABAD,IN-GJ,382350,IN
984500981D67B398C860,SHREE DEVELOPERS,204,"nan, Nikol, A-, SHIVAM RESIDENCY, OPP.GANGOTRI BUNGLOWS, NIKOL ROAD",AHMEDABAD,IN-GJ,382350,IN
984500DY14AAE1D4F042,YUG BUILDCON,2,"nan, Nikol, B/, Chandra Bag Society, Nikol Odhav Road",Ahmedabad,IN-GJ,382350,IN
984500C2C8PB5D356966,SWASTIK BUILDCON,4,"nan, Nikol, C-, JIVAN TWIN BUNGLOWS, JIVAN BAG ASSOCIATION, NIKOL GAM ROAD, B/H DANEV PARK SOCIETY",Ahmedabad,IN-GJ,382350,IN
335800J5UKGINK9S7777,SHREE RAM CORPORATION,104,"nan, Nikol, D-, DEVRATNA RESIDENCY, OPP. K.P. RESIDENCY",AHMEDABAD,IN-GJ,382350,IN
3358009RD2PU2LRE6U55,CHANDANI DEVELOPERS,"302, 2","nan, Nikol, F-302, KRISH RESIDENCY-2, NIKOL NARODA ROAD",AHMEDABAD,IN-GJ,382350,IN
335800OI6UEIWYHTWX18,MIRVAN REALITY,"453, 2, 2, 117, 2","nan, Nikol, MIRVAN REALITY, SUR NO. 453/2/2, FP-117/2, OPP. WHITE HOUSE, NEAR BHAKTI CIRCLE",AHMEDABAD,IN-GJ,382350,IN
335800QAFEBY58BKK597,MARUTI DEVELOPER,11,"Sardar Patel Ring Road, Nikol, NO-, MANSI RESIDENCY, OPP. SURYA NAGAR, NIKOL TO, S.P.",AHMEDABAD,IN-GJ,382350,IN
984500DDHAAOEF5BQF90,PNAS INFRA LLP,KHSRA 242,"nan, Niranjanpur, KH ITBP RD, SUNPARK HOTEL NIRANJANPUR",Dehradun,IN-UK,248001,IN
335800C2GRU7FFHWM875,PRABHJOT TRADERS PRIVATE LIMITED,"202, 2ND","Gailana Road, Nirbhay Nagar, FLAT NO.  FLOOR, BLOCK A RANGJI HEIGHTS",AGRA,IN-UP,282007,IN
894500451JVDZ8Y8VQ26,FURIOUS MULTITRADE PRIVATE LIMITED,"144, 1st","549, Lal Bahadur Shastri Marg, Nirmal Nagar, Mulund West, Off. no. Flr, Avior Corporate Park, Nirmal Galaxy, Bearing C.T.S. No., L.B.S.Rd., Mulund W, Mumbai City",Mumbai,,400080,IN
335800S482IHS1P5CZ11,SKGP MOUNT DEVELOPERS & INTERIORS PRIVATE LIMITED,"Sector 50, 201, OR 50","nan, Nirvana Country, Sector 50, UNIT NO. 201, SECOND FLOOR BLOCK C NIRVANA COURTYARD, SECT, OR 50",GURGAON,IN-HR,122018,IN
3358002AY5L7DBDXJT36,JAI BHAGWAN,"Niti Khand 3, 570","nan, Niti Khand 3, Manoj Vihar, Indirapuram, 570",GHAZIABAD,IN-UP,201014,IN
648854QB4JX5NN8F7488,ARIHANT GOLD,"BLDG NO 3, 142, PHASE II CTS NO 168","Lal Bahadur Shastri Marg, Nityanand Nagar, Ghatkopar West, BLDG NO 3A, A/142, KALPATARU AURA, PHASE II CTS NO 168A ETC LBS",MUMBAI,,400086,IN
9845003B9Y8B2C9CDF75,MAJESTIC HORIZON BHUMI DEVELOPERS,"No 1, 2nd, 01","nan, No 1, Kashigaon, Mira Road East, 2nd Floor, Office No. 01, Wing A, Horizon Heights, Kasarvadavali Road, Bangalore Iyengar Bakery, G B Road, Thane West",Thane,IN-MH,400615,IN
335800CSNROHOPJ72Z37,SAICHEM COATINGS PRIVATE LIMITED,"No 1, 49, 49","32, Gangai Amman Koil Street, No 1, Sidco Industrial Estate, Korattur, PLOT NO-49, DOOR NO-49, PADAVATTAMMAN NAGAR, AMBATTUR",CHENNAI,IN-TN,600098,IN
335800ME5BGWZAVRFI18,SHREE SAI GANESH TOURS & LOGISTICS LLP,"No 18, 506, 5TH","Swami Vivekananda Road, No 18, Hasmukh Nagar, Santacruz (West), 506, 5TH FLOOR, SANGAM APT, OFF S.V OPP VIJAY SALES, SANTACRUZ WEST, MUMBAI CITY",MUMBAI,IN-MH,400054,IN
8945009XITCWC1QSTY34,CYNOSURE LIVING SPACES LLP,No 2633 3rd Floor 13,"27th Main Road, th cross",BANGALORE,,560102,IN
9845003A08769P1DE710,MG METALLIC ENGINEERING SERVICES PRIVATE LIMITED,04,"nan, No. , Bommasandra Industrial Area Attibele Hobli, Anekal Taluk",Bangalore,IN-KA,560099,IN
8945001MI8ZYM6X85280,GALLIT INDUSTRIES PRIVATE LIMITED,10,"185, Ashok Nagar Main Road, No. , Near Jain Temple Udaipur",UDAIPUR,,313001,IN
98450074D108DD363F03,I Q ENGINEERING (INDIA) PRIVATE LIMITED,"2, 59","Kanakapura Main Road, No. 2, SY No. 59, GNC INDUSTRIAL ESTATE, AGARA VILLAGE, TATAGUNI",BANGALORE,IN-KA,560062,IN
8945008DBLXOBUAV0641,REDWOODS HOLDINGS & REALTY SERVICES LLP,"401, 4TH, 48, 11, 1","nan, No. 401, 4TH Floor, The Estate, 48/11-1, Dickenson Road",BENGALURU,,560042,IN
984500DE4DC4EE5AFB11,SIVA CRUSHER,"520, 9, 3, 8th","nan, No. 520-9-3, Poriyalar Nagar, 8th Street, Kannanenthal",Madurai,IN-TN,625014,IN
984500LF48BUE5E66458,DALVKOT UTILITY ENTERPRISES PRIVATE LIMITED,87,"nan, No. , Sai Keshava, Seegehalli Main Road",Bangalore,IN-KA,560067,IN
8945008VN8A1AMKHVA91,Realtime Kommerce Private Limited,"1, 1, Cabin No 1, 1st","nan, No.1/1, Vinayaka Tower, Cabin No 1, Second Floor, 1st Cross, Gandhinagar",Bangalore,,560009,IN
894500APP6UE5N4PKM59,PSR CHEMICALS,"10, 2","nan, No.10/2,Nammalvar Nagar",Korattur,,600076,IN
9845000ECBFFEO0A5C14,SARVESH TRUCKS AND MOTORS PRIVATE LIMITED,"296, 3, 2","nan, No.296-3/2, Indhira Nagar Chennai, Bangalore Highway, Perumugai",Vellore,IN-TN,632009,IN
6488QZ11WAX0K09P5687,BRAVO ERECTION PRIVATE LIMITED,"5, 1st","Road Number 2, No.5, Contractors Area, Bistupur, 1st Floor, Muneshwari Bhawan, Contractors Area Bistupur, Purba Singhbhum, Jharkhand, India",Jamshedpur,,831001,IN
64886DS9WI15IAY71074,GROUND ZERO FUSION HUB PRIVATE LIMITED,"94, Scheme No 94, 01, A 107, 4","95, Eastern Ring Road, No.94, Vijay Nagar, Tulsi Nagar, Scheme No 94 Sector WA, 01, Flat No. A 107, Plot No.4, Radhika Premium Building, Radhika Palace Colony, Tulsi Nagar Main, Bombay Hospital Ke pass, Maha Laxmi Nagar",INDORE,,452010,IN
648836O4I9Y1I80TVC86,UTTAM COTTON INDUSTRIES,"8, 248","nan, Nootan Nagar, GROUND FLOOR, SHOP NO. 8, PLOT NO. 248 B, PARMAR BUILDING, PRAKASH GAS WELDING WORKS, NEAR POWER HOUSE, NUTAN NAGAR, MAHUVA, Gujarat",Bhavnagar,,364290,IN
8945007O83FJ9VIJCM06,DILIGENT SOLUTIONS TECHNOLOGY SERVICES PRIVATE LIMITED,"Nos 1, 2, 3, 4, 7, 1, 7, 2, 23, 2","nan, Nos 1,2,3,4 at S.No.7/1,7/2,23/2, at Avaneesh Apartment, D Wing",Pune,,411038,IN
3358004HEA23MHW5ZZ94,REFEX RENEWABLES & INFRASTRUCTURE LIMITED,2ND,"313, Valluvar Kottam High Road, Nungambakkam,  FLOOR, REFEX TOWERS, STERLING SIGNAL",CHENNAI,IN-TN,600034,IN
335800HOOJNHHBIW3S20,VENWIND REFEX POWER LIMITED,2ND,"313, Valluvar Kottam High Road, Nungambakkam, REFEX TOWERS,  FLOOR, STERLING SIGNAL",CHENNAI,IN-TN,600034,IN
335800IW7H2ERKDPVX55,SHRI J J FOAM INDUSTRIES PRIVATE LIMITED,"302, 13","nan, Nutan Bharat Society, Alkapuri, 302, YOGI DARSHAN, 13-A NUTAN BHARAT SOCIETY",VADODARA,IN-GJ,390007,IN
335800G8IW89BAKKSL80,KRISH INFRASTRUCTURE PRIVATE LIMITED,101,"nan, OFFICE NO. , KRISH CITY CENTRE, TAPUKARA, TIZARA",ALWAR,IN-RJ,301707,IN
8945006PVZZBX0XGFQ68,JOY SUITES HOSPITALITY PRIVATE LIMITED,"102, 103, 1ST","North Main Road, OFFICE NO. 102-103, B WING, 1ST FLOOR, TRADE CENTRE, KOREGAON",Pune,,411001,IN
3358009I8BM7J4AX3G59,HARKRISH LIFESPACE DEVELOPERS LLP,"201, 2ND, 1505, 2, 247 14, 2","nan, OFFICE NO. 201, 2ND FLOOR, GLOBAL SQUARE,CTS NO. 1505/2, S. NO. 247 14B, PLOT NO. 2",PUNE,IN-MH,411006,IN
335800ZVSP429K5VSP95,URBAN INFRASTRUCTURE HOLDINGS PRIVATE LIMITED,"416, 6, 11","nan, OFFICE NO. D-416, SEVENTH FLOOR, PLOT NO. 6, SECTOR-11, DRONAGIRI, RAIGARH",NAVI MUMBAI,IN-MH,400702,IN
8945009HTFCL7Y343A74,SKM SHARDA INDUSTRIES PRIVATE LIMITED,"311, 312 PU 3","nan, OFFICE-311-312 PU 3, PRINCESS BUISNESS SKYPARK",Indore,,452010,IN
9845008BF74FFS105067,EUROSTAR CONSULTANTS PRIVATE LIMITED,"102, 108","nan, OLD NO. 102, NEW NO. 108, ALSA DEER PARK",CHENNAI,IN-TN,600032,IN
335800ZBQKCFG29R2E65,NATHANI GREEN ENERGY SOLUTIONS PRIVATE LIMITED,201 TO 232,"New Mondha Road, OLD SHOP,  OLD, JALNA",JALNA,IN-MH,431203,IN
335800O2J5JR5QGNJ111,AMAR AUTOMOBILES,39,"nan, OLPAD GIDC, PLOT NO. , OLPAD IND. ESTATE, ASNABAD, OLPAD",SURAT,IN-GJ,394540,IN
3358004JAXEWQK42I274,S R TRANSPORT,"9, 263","nan, OP COMPLEX, 9/263, NEAR AST PETROL BUNK, VASANTHAM COLONY BUS STOP, NAGICHETTIPATTI SANKARI",SALEM,IN-TN,637302,IN
648836SU2LE62YO0L962,ASEAN PACK,88,"nan, OZONE INDUSTRIAL PARK, BLOCK NO. , VILLAGE BHAYLA, NEXT TO KERALA G.I.D.C., TA. BAVLA, Gujarat",Ahmedabad,,382220,IN
984500ED4C07ED86AF75,RY MIDAS METACAST PRIVATE LIMITED,21,"nan, Odhav Industrial Estate, A-, ZAVERI INDUSTRIAL ESTATE, KATHWADA ROAD, KATHWADA",Ahmedabad,IN-GJ,382430,IN
984500E6EAD07C5D3810,SAGAR ROLLING MILLS PVT LTD,357,"nan, Odhav Industrial Estate, Odhav,  GVMM ODHAV G I D C",AHMEDABAD,IN-GJ,382410,IN
9845002E87610668WE65,HEM METALLOYS PRIVATE LIMITED,"B 13 to 16, Krishna Industrial Park 2","nan, Odhav, Odhav Industrial Estate, Plot No. , Vadod, Dascroi",Ahmedabad,IN-GJ,382433,IN
89450060Y10YI1H0FQ84,NEEL TECHNICRAFT PRIVATE LIMITED,"Off No 3, Bldg 3, 9, 12, 14 New 62 66 69","nan, Off No 3, Fifth Floor, Bldg 3, Old Sr No. 9,12,14 New 62 66 69, Pleasent Park",THANE,,401107,IN
8945002MUEL59SSQK608,SAI PROVISO LIFESPACES LLP,"Office 1201 and 1301, Plot No 1 and 2",National Highway 5,Thane,,400705,IN
335800WP6WX11JEXY967,VRU STEEL INDUSTRIES,"Office 205, 5TH","nan, Office 205, Saibaba Nagar, Pant Nagar, Ghatkopar East, 5TH FLOOR, B WING, NEELYOG SQUARE, OPP RAILWAY STATION, SUBURBAN",MUMBAI,IN-MH,400077,IN
8945004HZ5ZVLOO3UE35,TSSIND INDUSTRIES PRIVATE LIMITED,"1001, 10th, Sector 32, 98, 99, 801","nan, Office No. 1001, 10th Floor, Wave City Center, Sector 32, Gat no. 98 & 99, Plot no. C, Fl no.B-801 Sapphire Building",PUNE,,411062,IN
9845003A46C8806B9629,RETROTECH BUSINESS SOLUTIONS PRIVATE LIMITED,126,"nan, Office No. , Shopping Mall Building, DLF Qutab Enclave Complex, Phase I",Gurgaon,IN-HR,122001,IN
984500A9504588DF9510,HARDARSHAN PRECIOUS METALS INDIA PRIVATE LIMITED,"308, 9, 2","nan, Office No. 308, Nidhi Plaza Local Shopping Centre., Plot No. 9, Chowki No. 2, Gulabi Bagh",Delhi,IN-DL,110007,IN
9845000SAC712FE2CF58,PMB INFRASTRUCTURE LLP,"504, 5th","Katraj Bypass Road, Office No.  Floor, Excella Plazzo, Ambegaon Budruk, Ambegaon BK, Haveli",Pune,IN-MH,411046,IN
984500EE1E02FTE70E41,SAVY INFRA AND LOGISTICS LIMITED,718,"Chandkheda - Zundal Road, Office No. , Sharan Circle Hub, Circle",Gandhinagar,IN-GJ,382421,IN
335800FHBISP7EWI2W17,SOUNDARI PRINTERS,"5TH, 33","nan, Okalipuram, Srirampura, 5TH MAIN ROAD, NO.33, SRIRAMPURAM",BENGALURU,IN-KA,560021,IN
3358002CPT6DBCJSNT26,GALO ENERGY PRIVATE LIMITED,"D 120, 121, PHASE 1","nan, Okhla Phase I, Okhla Industrial Estate, D 120/121, OKHLA INDUSTRIAL AREA, PHASE 1, NEW DELHI",NEW DELHI,IN-DL,110020,IN
9845007B00XDG07D1B72,H.R. DIAGNOSTIC PRIVATE LIMITED,"E 46, 4, 2","nan, Okhla, E 46/4 G/F, Okhla Phase-2, Near Chowk",New Delhi,IN-DL,110020,IN
8945005I5S1AMB7QLY41,SEEMATTI SILKS,"Old No 2756 New No 1, 10","nan, Old No 2756 New No 1/10, Panagal Park Near Bus stand",Thiruvarur,,610001,IN
98450040905976024T03,SUHAN DEVLOPERS,102,"Greater Kailash Road, Old Palasia, , NAVNEET DARSHAN",INDORE,IN-MP,452001,IN
6488P37ZKL258AXA3172,SIENA ENGINEERING PRIVATE LIMITED,"303, Navneet Plaza 5, 2","nan, Old Palasia, 303, Navneet Plaza 5/2, Madhya Pradesh",Indore,,452018,IN
984500CX8DDE8861V592,GANPATI EXCELLENT INFRASTRUCTURE PRIVATE LIMITED,"Sector 9, 94, 22, 51A, 2","nan, Old Vijay Nagar, Sector 9, Vijay Nagar, Ganpati Square Plot No. 94 N.N., No. 22/51A/2",Agra,IN-UP,282003,IN
335800VI9VBVFCPRDU38,NAGPUR DISTILLERS PRIVATE LIMITED,"PLOT NO 2, 3","2, Teka Naka Kamptee Road, Old, PLOT NO 2/3, NAGPUR",NAGPUR,IN-MH,440026,IN
984500C5A99DDR838608,VANSH INDUSTRIES PRIVATE LIMITED,"2ND, 32","Bhagirathi Devi Marg, Om Nagar, Sikandra, 2ND FLOOR, SHANTI CITY CENTRE, SHOP NO. 32, KHANDARI ROAD",Agra,IN-UP,282002,IN
89450036UZYY9DP1ME31,SPG EDUCATIONAL SERVICES PRIVATE LIMITED,"106, 28","nan, Omaxe City, 106, SECTOR-28",ROHTAK,,124001,IN
6488PU945AV4M22MO922,NASHER MILES VENTURES LLP,"3th, 1301","nan, Opera House, Girgaon, 3th Floor, 1301 Panchratna Building, Mama Paramanand Marg, Charni Road, Maharashtra",Mumbai,,400004,IN
89450023WM1PR37L2U51,GAMEPARK PRIVATE LIMITED,"617A, Floor 6, Plot 21","Maharshi Karve Road, Opera House, Girgaon, 617A, Floor 6th - Plot 21, Panchratna, Mama Parmanand Marg, Mumbai",Mumbai,,400004,IN
8945009F1NGRQA5ABA11,SD CONMIX,"29, 1, NH 48","nan, Opp. Reliance Ware House, 29/1, Old Nijagallu Village, NH 48 Highway, Devara Hosahalli",Bengaluru Rural,,562111,IN
3358009S4W72POXJ4969,GOLDEN RATIO FILMS PRIVATE LIMITED,"502, 5TH, 688","nan, Oshiwara, Jogeshwari West, 502, 5TH FLOOR, CREST MUKTA, CTS-688 VEERA DESAI RD, FUN CINEMA LANE, VILLAGE, ANDHERI WEST",MUMBAI,IN-MH,400058,IN
335800NHSKSKRQLITS89,DIMENSION INFRACOM LLP,809,"nan, Oshiwara, Jogeshwari West, OFFICE NO. , BUILDING SAMARTH VAIBHAV, OFF NEW LINK ROAD, ANDHERI WEST",MUMBAI,IN-MH,400053,IN
9845009A51A11EDC6705,KASANA MOTORS,"P 001, KASNA ECOTECH 1","nan, EXTENTION, Gautambuddha Nagar",GREATER NOIDA,IN-UP,201310,IN
98450081F68EF679B957,REKVINA PHARMACEUTICALS,P 165,"nan, SAVLI",Vadodara,IN-GJ,391770,IN
8945008YF05USAIBNA60,STRONG BONDS POLY SEAL PVT.LTD.,P 26,"nan, C BLOCK DINDUSTRIAL ESTATE KALYANI",NADIA,,741235,IN
984500B2BE2EC911FA33,D G Knitting,38 TO 41,"nan, P NO. , SHREE SHYAM IND. ESTATE, PIPODARA, MANGROL",Surat,IN-GJ,394110,IN
984500712DD59D14C517,ATHOS COLLAGEN PRIVATE LIMITED,19,"nan, P No. B-, Gujarat Agro Infra. Mega Food Park, Vill Shah & Vasravi, Tal.Mangrol",Surat,IN-GJ,394410,IN
984500B0A6B40C55B936,MEGASAVE TRADING PRIVATE LIMITED,433,"Junction Of, Lal Bahadur Shastri Marg, P T Staff Col, Mulund West, , Avior Corporate Park At Nirmal Galaxy, Nr. Deep Mandir Cinema, LBS",Mumbai,IN-MH,400080,IN
894500BA0VBQF6ORXY19,TECHILA ENTERTAINMENT PRIVATE LIMITED,"16, 1","nan, P&T Layout, Thanisandra, SITE NO. 16/1, GROUND & FIRST FLOOR, RACHENAHALLI",BANGALORE,,560077,IN
6488ZLUY47D246B0A023,NPR PURTI CONBUILD LLP,15,"nan, P-, INDIA EXCHANGE PLACE EXTENSION, TODI MANSION, West Bengal",Kolkata,,700073,IN
9845006FY842893CDB11,MUCKBOTICS GLOBAL PRIVATE LIMITED,"244, 51","Gali Number 7, P. NO. 244/51-C, F/F FRONT RIGHT SIDE NO., SCHOOL BLOCK, East Delhi, MANDAWALI",Delhi,IN-DL,110092,IN
6488UG781UJJ8W73R955,VENTURA PACKAGERS PVT LTD,"43, 40","nan, P. NO. W-43(H), 40 SHED, Ambad, Maharashtra",Nashik,,422010,IN
98450095A1BFF7039D09,VARSHA SALES,"P26, 27","nan, P26/27, MIDC",Ahmednagar,IN-MH,414111,IN
9845006DE92CDB67C786,M/S DR. SAMUEL SUPER SPECIALITY HOSPITAL,"33, 9, 33, 10, 33, 11, 33, 12, 1100, 1102, 1103, 1, 6","nan, PALSAB GUTTA, Plot No. 33/9, 33/10, 33/11, 33/12, Sy No. 1100, 1102, 1103, W. NO. 1, B. NO. 6",MAHABUBNAGAR,IN-TS,509001,IN
6488B26TGLS694H82W67,J B LASER,"Indrayani Nagar Sector 2, PLOT NO 308, SEC NO 10","nan, PCNTDA, Indrayani Nagar Sector 2, Bhosari, PLOT NO 308 / SEC NO 10, MIDC BHOSARI, Maharashtra",Pune,,411026,IN
335800QDJHJI8B19L413,SRI LALITHA MODERN RICE MILL CONTRACTORS,"1, 40","nan, PEDAKAMANAPUDI, 1/40, MUDINEPALLI MANDAL, KRISHNA",KRISHNA,IN-AP,521325,IN
335800GHBLHKGD32YP03,BEATS LIGHT & SOUND PRIVATE LIMITED,"PH 1, D OKHLA INDSUTRIAL AGREA PH 1","161, Gali Number 6, PH 1, Tughlakabad Extension, Tughlakabad, D OKHLA INDSUTRIAL AGREA PH 1, SOUTH DELHI, NEW DELHI, DELHI, INDIA",DELHI,IN-DL,110020,IN
8945002425LHE2JGQE60,RANJIT INTERNATIONAL,D 201,"nan, PHASE - VI, /A, FOCAL POINT",LUDHIANA,,141010,IN
9845009CD6FE1XCSF881,NIKHIL INFRATECH,"PHASE 1, Phase 3, Phase 8, 168, 7, 2B, PHASE 1 AND 2, 8TH","7, 1st Cross Road, PHASE 1, Phase 3 South, Phase 8, J. P. Nagar, NO. 168, SURVEY NO. 7/2B, ROYAL LAKE FRONT RESIDENCY, PHASE 1 AND 2, J P NAGAR, 8TH PHASE",BANGALORE,IN-KA,560076,IN
6488FM2XEN5948QP0751,MAHALAXMI AUTO INDUSTRIES,"PHASE 3, 1","nan, PHASE 3, M-1 P, INDUSTRIAL AREA, SITARAMPUR DAM ROAD, Seraikela Kharsawan, Jharkhand",ADITYAPUR,,832109,IN
335800WPFHW26CH6VF29,ALLEYR VENTURES PRIVATE LIMITED,"4, Sector 19, 76","nan, PHASE-4, Udyog Vihar, Sector 19, 76-D, PALAM ROAD",GURGAON,IN-HR,122015,IN
335800EWD31C54FSY365,SHRI HARIKRUPA PULSE MILLS,PLOT NO 58 59,"nan, PHASE-I, , G.I.D.C",BHARUCH,IN-GJ,392015,IN
984500BFFM96E9EDD241,SHYAM INDUSTRIES,"3, 5","nan, PHASE-III, D/3 D/5, SHYAM INDUSTRIES, NEW INDUSTRIAL ESTATE",JAGATPUR,IN-OD,754021,IN
3358002OADE63HBLPS10,ALOK TEXTILE MILLS PRIVATE LIMITED,"PL NO 233, 2","nan, PL NO 233/2, B/H SWASTIK BANSIDHAS ENGINEERING NAROL",AHMEDABAD,IN-GJ,382405,IN
3358001ZRC4OAKN99L26,THRIVENI BHUSHILP EXPLORATION PRIVATE LIMITED,11,"Wardha Road, PL NO. -A, UDAYAN FLATS, UJWAL NAGAR, UJWAL NAGAR (NAGPUR)",NAGPUR,IN-MH,440025,IN
335800QDA4BSJ7EWOQ03,NETMECH FOUNDERS PRIVATE LIMITED,NO 28,"nan, PL. , SECTOR D L.I.E, HATKANANGALE",HATKANANGALE,IN-MH,416109,IN
98450036B7D86FN5H269,VIDYA BOOK MFG,PLOT 1 AND 2,"Raut unitech Road, DHANANI INDUSTRIAL ESTATE, DAHANU JAWAHAR, DAHANU",Palghar,IN-MH,401602,IN
335800Z45THRVH9Z5R55,ZYVITA NUTRA PRIVATE LIMITED,PLOT 10,"nan, SAMNAVAY SARKARI SOCIETY,, NR AVAS YOJNA, AHD ROYAL",RAJKOT,IN-GJ,360005,IN
335800G5TEGVK3BZJF58,PUSHPARAJUS SEA FOODS,PLOT 26,"nan, ASHOK NAGAR, SRI RAJARAJESWSARI LAYOUT, KODURU",NELLORE,IN-AP,524002,IN
335800MFR4RI5LAQEC76,HARIKALA BULLION,"PLOT 323, 1","Lambe Hanuman Road, PLOT 323, Bhagirath Nagar, Varachha, VARSHA SOCIETY - 1, L.H., SURAT",SURAT,IN-GJ,395006,IN
984500E56974C104BC57,Rajendra Kumar Sharma - Huf,"PLOT 76, 6 TO 15, 1ST","nan, PLOT 76/D, SHOP NO. 6 TO 15, 1ST FLOOR, NEAR KASHI SHOPPING, PUNA KUMBHARIYA ROAD, SURAT",Umarwada,IN-GJ,395010,IN
335800VUNW2GN4XDBJ31,SHRI HARI PLASTOWARE,PLOT 9,"Sarkhej-Bavla Road, AKSHAR INDU. ESTATE, OPP. ZYDUS CADILA, CHACHARWADI, TALUKA SANAND, SANAND",AHMEDABAD,IN-GJ,382213,IN
3358008JZNZCJYI4IL54,DFPL INDUSTRIES PRIVATE LIMITED,"Sector 6, 2, 29, 1","1, Rasvilas, PLOT D, District Centre, Sector 6, Saket, G-2 & G-29, GROUND FLOOR, PLOT D-1 SALCON SAKET DISTRICT CENTRE, SOUTH DELHI",NEW DELHI,IN-DL,110017,IN
335800GDCBN1D8KPKM25,SUN POLYFILMS,"1, 2, 3, 4, SURVEY NO 66","nan, PLOT NO . , VILLAGE-AJAPAR, ANJAR",KACHCHH,IN-GJ,370110,IN
33580082X8P7Y2P6TC81,SANOLET LIFECARE PRIVATE LIMITED,"PLOT NO 10, 151","nan, PLOT NO 10, LS NO. 151, CH. VASNA, TA. SANAND, AHMEDABAD",AHMEDABAD,IN-GJ,382213,IN
335800VPEJFC7CHZG422,CONNECT POLYMER LLP,"PLOT NO 19, OLD PLOT NO B 5","nan, GOLDEN ROYAL INDUSTRIAL PARK, OPP GARDI COLLAGE, KALAVAD",JAMNAGAR,IN-GJ,361162,IN
335800B1LKC2NM2Y7S15,VISHAL AGRO INDUSTRIES,"PLOT NO 199, P2","nan, PLOT NO 199/P2, RAICHUR GROWTH CENTRE, INDUSTRIAL AREA",RAICHUR,IN-KA,584101,IN
8945009JIEE18QPSAE45,HAJI ABDULKADAR DAULA AND SONS,PLOT NO 22,"nan, C, MATCH FACTORY COMPOUND, MOTITALAV",BHAVNAGAR,,364004,IN
3358001ODQ58RVZI1P50,FLYTRON ELECTRICALS PRIVATE LIMITED,PLOT NO 230,"nan, VIBRANT MEGA INDUSTRIAL PARK, ZAK KADADRA ROAD VEHLAL",AHMEDABAD,IN-GJ,382330,IN
335800M7KSFAF89HPG21,SUPERTECH CONDUCTORS (GUJARAT)PRIVATE LIMITED,"PLOT NO 244, 15","nan, PLOT NO 244/15 G I D CINDUSTRIAL ESTATE UMBERGAON, DISTT VALSAD",VALSAD,IN-GJ,396171,IN
